Timestamp,Agent,Department,Call Duration (mins),Resolved,CSAT Score,Sentiment,Escalated
2025-07-13 09:18:28,Alice,Shipping,12.5,Yes,4,Very Positive,Yes
2025-07-13 09:16:28,Bob,Sales,4.5,Yes,2,Negative,No
2025-07-11 11:48:28,Diana,Sales,4.0,Yes,1,Negative,Yes
2025-07-22 23:08:28,Charlie,Sales,3.6,No,2,Negative,No
2025-07-12 03:21:28,Bob,Sales,14.0,Yes,3,Negative,No
2025-07-18 03:47:28,Diana,Technical Support,11.4,Yes,1,Very Negative,Yes
2025-07-18 04:14:28,John,Sales,8.9,No,3,Very Positive,Yes
2025-07-23 00:21:28,James,Shipping,9.3,No,1,Very Positive,Yes
2025-07-23 14:58:28,Michael,Shipping,3.3,No,3,Negative,Yes
2025-07-24 04:05:28,Anna,Billing,7.0,Yes,1,Very Negative,No
2025-07-19 10:18:28,Charlie,Sales,7.9,No,3,Neutral,Yes
2025-07-19 16:24:28,Eli,Shipping,10.7,No,5,Neutral,Yes
2025-07-17 21:10:28,Diana,Billing,8.1,Yes,4,Negative,No
2025-07-21 10:19:28,Alice,Billing,14.1,Yes,4,Positive,Yes
2025-07-24 03:11:28,James,Sales,2.3,No,2,Neutral,No
2025-07-19 15:10:28,James,Technical Support,8.8,Yes,2,Very Negative,Yes
2025-07-17 07:18:28,Bob,Technical Support,4.8,Yes,1,Negative,Yes
2025-07-23 03:35:28,Charlie,Technical Support,8.2,Yes,2,Very Positive,Yes
2025-07-23 13:01:28,Charlie,Billing,13.2,No,2,Positive,No
2025-07-22 03:14:28,Eli,Sales,8.9,No,1,Neutral,Yes
2025-07-19 19:18:28,Michael,Sales,11.3,Yes,3,Neutral,No
2025-07-17 04:17:28,Michael,Shipping,9.9,No,1,Very Negative,Yes
2025-07-22 21:56:28,John,Billing,6.2,Yes,3,Positive,No
2025-07-16 15:17:28,John,Shipping,14.5,No,4,Positive,Yes
2025-07-20 10:39:28,Alice,Technical Support,9.7,Yes,2,Neutral,No
2025-07-20 09:59:28,Diana,Sales,11.1,No,3,Negative,No
2025-07-13 21:05:28,John,Sales,5.5,No,5,Very Negative,Yes
2025-07-13 07:21:28,Michael,Shipping,4.7,Yes,5,Very Positive,Yes
2025-07-19 15:24:28,Charlie,Billing,2.8,No,3,Very Negative,Yes
2025-07-18 05:55:28,Eli,Technical Support,2.6,Yes,5,Very Negative,Yes
2025-07-11 13:50:28,Charlie,Billing,6.2,Yes,5,Positive,Yes
2025-07-20 11:55:28,Michael,Shipping,9.0,No,5,Negative,Yes
2025-07-13 04:38:28,Alice,Billing,9.8,Yes,3,Negative,No
2025-07-22 12:32:28,Eli,Technical Support,8.3,Yes,2,Very Positive,Yes
2025-07-16 22:54:28,Michael,Technical Support,11.5,No,5,Negative,Yes
2025-07-22 12:41:28,James,Sales,6.2,Yes,5,Negative,Yes
2025-07-18 04:24:28,Bob,Shipping,11.9,No,3,Positive,Yes
2025-07-18 03:51:28,Diana,Shipping,9.2,Yes,5,Positive,No
2025-07-17 22:34:28,Anna,Shipping,5.5,Yes,3,Very Negative,No
2025-07-14 17:12:28,James,Sales,10.4,No,4,Very Positive,No
2025-07-23 07:13:28,Michael,Technical Support,10.6,Yes,3,Very Negative,Yes
2025-07-19 06:53:28,Anna,Billing,2.2,Yes,2,Neutral,Yes
2025-07-19 05:16:28,Charlie,Shipping,14.4,Yes,5,Neutral,No
2025-07-19 07:17:28,Eli,Technical Support,12.5,Yes,3,Very Negative,No
2025-07-11 18:41:28,Charlie,Technical Support,7.0,No,3,Very Negative,Yes
2025-07-20 13:13:28,John,Sales,9.8,Yes,3,Negative,No
2025-07-15 00:14:28,Diana,Billing,9.1,No,1,Neutral,Yes
2025-07-22 14:54:28,Michael,Shipping,11.7,Yes,1,Neutral,No
2025-07-15 18:16:28,Michael,Technical Support,11.0,Yes,4,Very Negative,Yes
2025-07-17 14:13:28,Bob,Billing,10.6,No,3,Very Positive,No
2025-07-14 09:17:28,Diana,Shipping,9.6,Yes,5,Negative,No
2025-07-15 18:33:28,John,Sales,10.9,No,3,Negative,No
2025-07-16 16:32:28,John,Billing,14.9,Yes,2,Negative,No
2025-07-19 16:42:28,Bob,Technical Support,9.1,Yes,5,Very Negative,No
2025-07-18 15:06:28,James,Sales,11.0,No,1,Positive,No
2025-07-18 13:56:28,Diana,Sales,5.9,Yes,1,Very Positive,Yes
2025-07-23 02:04:28,Michael,Shipping,10.3,No,1,Negative,No
2025-07-18 04:00:28,Alice,Shipping,8.5,Yes,4,Positive,Yes
2025-07-15 09:17:28,Diana,Technical Support,13.3,No,1,Very Positive,Yes
2025-07-11 16:53:28,John,Billing,9.1,Yes,5,Neutral,Yes
2025-07-14 19:30:28,John,Technical Support,5.8,Yes,5,Neutral,Yes
2025-07-23 16:08:28,Anna,Sales,10.6,Yes,4,Positive,No
2025-07-16 04:36:28,Bob,Shipping,11.9,No,5,Positive,No
2025-07-24 13:04:28,James,Shipping,4.8,No,2,Very Positive,Yes
2025-07-14 22:08:28,Alice,Sales,11.3,Yes,3,Neutral,Yes
2025-07-20 17:56:28,Anna,Technical Support,5.7,Yes,4,Positive,Yes
2025-07-23 23:42:28,Bob,Billing,8.1,No,4,Negative,No
2025-07-24 12:52:28,Bob,Technical Support,6.0,Yes,3,Positive,No
2025-07-12 22:11:28,Diana,Technical Support,5.5,No,5,Negative,Yes
2025-07-14 09:34:28,Anna,Technical Support,13.1,No,2,Very Positive,Yes
2025-07-23 05:39:28,James,Technical Support,9.7,No,3,Very Negative,Yes
2025-07-20 11:58:28,Eli,Shipping,10.1,No,4,Neutral,Yes
2025-07-24 19:25:28,Anna,Shipping,10.2,No,4,Very Negative,No
2025-07-23 15:49:28,Michael,Sales,10.1,Yes,2,Very Negative,Yes
2025-07-20 09:19:28,Michael,Shipping,11.3,No,1,Positive,Yes
2025-07-21 09:25:28,Michael,Billing,13.8,No,3,Very Negative,No
2025-07-16 05:49:28,Anna,Technical Support,4.1,No,4,Neutral,No
2025-07-24 05:57:28,Bob,Technical Support,15.0,No,1,Very Negative,No
2025-07-16 04:42:28,Charlie,Sales,11.7,No,1,Negative,No
2025-07-12 22:14:28,Charlie,Sales,7.5,Yes,1,Very Positive,No
2025-07-16 22:51:28,Diana,Billing,14.7,Yes,5,Negative,No
2025-07-17 09:07:28,Michael,Billing,10.0,Yes,1,Negative,Yes
2025-07-22 07:35:28,Alice,Technical Support,8.1,No,1,Very Negative,No
2025-07-16 07:29:28,Michael,Shipping,11.6,No,3,Positive,Yes
2025-07-21 08:13:28,Eli,Shipping,14.8,Yes,4,Positive,No
2025-07-20 02:03:28,James,Technical Support,5.0,Yes,5,Very Negative,No
2025-07-17 05:24:28,John,Technical Support,11.7,Yes,5,Very Negative,No
2025-07-15 10:40:28,Eli,Sales,9.6,Yes,5,Very Positive,No
2025-07-21 03:59:28,Anna,Sales,6.2,Yes,4,Positive,Yes
2025-07-14 23:57:28,Charlie,Sales,8.2,Yes,5,Very Negative,No
2025-07-21 14:10:28,Alice,Technical Support,9.7,Yes,5,Very Positive,No
2025-07-13 12:08:28,Diana,Billing,13.1,No,3,Negative,Yes
2025-07-19 05:15:28,Anna,Sales,8.5,No,3,Neutral,No
2025-07-15 02:15:28,Anna,Sales,4.4,Yes,3,Very Negative,Yes
2025-07-14 05:35:28,Bob,Technical Support,2.0,No,5,Neutral,No
2025-07-21 06:47:28,Diana,Shipping,4.5,Yes,5,Very Positive,Yes
2025-07-19 18:21:28,Michael,Technical Support,13.0,Yes,1,Positive,No
2025-07-20 18:35:28,Eli,Shipping,6.0,Yes,1,Negative,Yes
2025-07-21 16:11:28,Diana,Technical Support,13.6,No,3,Positive,Yes
2025-07-12 21:56:28,James,Billing,10.0,Yes,3,Negative,Yes
2025-07-21 12:52:28,Eli,Sales,4.1,Yes,1,Negative,Yes
2025-07-23 12:30:28,Michael,Sales,11.4,No,5,Neutral,Yes
2025-07-22 22:16:28,Alice,Shipping,2.1,No,1,Very Negative,Yes
2025-07-20 23:28:28,James,Shipping,2.3,Yes,4,Very Negative,Yes
2025-07-22 07:00:28,Bob,Sales,12.5,Yes,3,Very Positive,Yes
2025-07-23 20:30:28,Alice,Technical Support,6.6,No,3,Very Positive,No
2025-07-21 21:55:28,Eli,Shipping,6.3,Yes,4,Negative,No
2025-07-20 06:32:28,Anna,Sales,5.4,No,1,Negative,No
2025-07-15 17:47:28,Anna,Technical Support,10.1,Yes,2,Very Negative,Yes
2025-07-24 13:56:28,James,Technical Support,13.3,No,3,Very Positive,No
2025-07-23 12:08:28,Eli,Shipping,11.0,Yes,2,Negative,Yes
2025-07-23 19:10:28,Charlie,Shipping,2.6,Yes,1,Positive,No
2025-07-24 18:07:28,Alice,Billing,4.7,No,5,Positive,No
2025-07-11 05:23:28,Bob,Sales,5.8,Yes,1,Negative,Yes
2025-07-24 03:03:28,Alice,Billing,14.3,Yes,4,Neutral,Yes
2025-07-22 05:57:28,Bob,Billing,13.7,Yes,5,Very Negative,No
2025-07-20 09:19:28,James,Sales,7.0,No,2,Positive,No
2025-07-20 22:13:28,James,Technical Support,4.9,No,1,Negative,No
2025-07-14 10:20:28,Charlie,Sales,12.5,No,3,Positive,No
2025-07-14 11:17:28,James,Technical Support,8.8,No,2,Very Negative,Yes
2025-07-14 07:38:28,Eli,Shipping,10.2,Yes,1,Positive,No
2025-07-15 18:16:28,James,Shipping,3.9,No,1,Positive,Yes
2025-07-20 10:15:28,Charlie,Sales,4.5,No,1,Very Positive,Yes
2025-07-24 13:06:28,Michael,Shipping,2.1,No,4,Positive,No
2025-07-22 17:46:28,Eli,Shipping,10.0,Yes,3,Neutral,No
2025-07-14 01:18:28,Alice,Billing,10.9,Yes,2,Very Negative,No
2025-07-24 15:54:28,Eli,Billing,4.2,No,4,Negative,No
2025-07-15 07:43:28,Anna,Sales,2.3,Yes,1,Very Negative,No
2025-07-20 02:14:28,Bob,Billing,12.1,Yes,5,Very Negative,No
2025-07-13 03:55:28,John,Billing,8.7,Yes,4,Negative,Yes
2025-07-12 06:27:28,Anna,Billing,4.5,Yes,1,Very Negative,Yes
2025-07-21 16:57:28,Bob,Shipping,7.3,No,1,Neutral,Yes
2025-07-16 22:58:28,Alice,Sales,8.2,Yes,4,Neutral,Yes
2025-07-18 11:39:28,Bob,Sales,7.4,No,3,Negative,Yes
2025-07-13 15:43:28,John,Shipping,9.7,No,2,Very Negative,No
2025-07-24 01:24:28,Charlie,Sales,10.6,Yes,3,Very Negative,No
2025-07-19 21:08:28,Charlie,Shipping,5.3,Yes,5,Neutral,No
2025-07-21 00:13:28,James,Sales,12.4,No,2,Very Negative,No
2025-07-16 22:00:28,Charlie,Technical Support,6.9,No,1,Negative,Yes
2025-07-12 01:02:28,Bob,Shipping,11.0,Yes,1,Positive,Yes
2025-07-15 00:05:28,James,Billing,14.6,No,2,Positive,Yes
2025-07-11 07:52:28,Anna,Technical Support,13.0,No,4,Neutral,Yes
2025-07-20 23:05:28,Eli,Shipping,12.3,No,3,Negative,No
2025-07-15 07:55:28,Anna,Shipping,5.6,No,4,Positive,Yes
2025-07-22 02:21:28,John,Technical Support,11.1,Yes,1,Positive,No
2025-07-17 07:15:28,Anna,Shipping,11.7,Yes,5,Neutral,Yes
2025-07-18 09:02:28,Anna,Technical Support,10.6,No,5,Very Positive,No
2025-07-19 22:11:28,Alice,Sales,4.9,No,4,Positive,No
2025-07-18 23:26:28,Anna,Sales,5.9,Yes,1,Very Positive,Yes
2025-07-13 14:29:28,Michael,Billing,9.7,Yes,4,Very Positive,Yes
2025-07-19 18:14:28,Diana,Sales,9.8,No,5,Positive,No
2025-07-19 14:32:28,Eli,Shipping,4.0,Yes,1,Positive,Yes
2025-07-17 07:47:28,Alice,Billing,8.3,No,5,Very Positive,Yes
2025-07-23 07:37:28,Michael,Technical Support,13.2,Yes,5,Very Positive,No
2025-07-13 16:14:28,Eli,Sales,12.8,No,4,Negative,No
2025-07-14 05:58:28,James,Technical Support,7.4,No,2,Very Positive,Yes
2025-07-18 08:52:28,James,Sales,10.9,Yes,1,Positive,Yes
2025-07-20 04:00:28,Alice,Shipping,14.8,No,2,Neutral,No
2025-07-18 06:41:28,John,Sales,14.7,No,4,Negative,No
2025-07-12 05:05:28,Bob,Sales,4.6,Yes,2,Positive,Yes
2025-07-17 23:03:28,Charlie,Billing,2.5,Yes,3,Very Positive,Yes
2025-07-15 02:27:28,John,Billing,7.4,No,4,Neutral,No
2025-07-21 07:55:28,Charlie,Billing,3.8,No,4,Very Positive,No
2025-07-17 02:35:28,James,Sales,12.6,No,2,Very Positive,No
2025-07-23 00:34:28,Bob,Technical Support,2.2,No,1,Very Positive,No
2025-07-13 20:06:28,Eli,Sales,14.4,Yes,5,Very Positive,No
2025-07-20 14:06:28,John,Sales,13.8,No,5,Very Negative,No
2025-07-15 19:04:28,John,Technical Support,8.2,Yes,1,Negative,Yes
2025-07-21 02:41:28,Diana,Sales,9.5,No,5,Very Positive,Yes
2025-07-11 04:06:28,James,Technical Support,14.7,Yes,5,Very Positive,No
2025-07-12 20:00:28,Charlie,Shipping,8.2,No,3,Positive,Yes
2025-07-12 10:45:28,John,Sales,14.3,Yes,1,Negative,Yes
2025-07-17 19:01:28,Eli,Shipping,7.5,Yes,1,Very Positive,Yes
2025-07-13 23:41:28,Diana,Technical Support,11.8,Yes,5,Very Negative,No
2025-07-15 00:50:28,Diana,Sales,13.0,Yes,3,Neutral,No
2025-07-15 20:50:28,John,Technical Support,12.9,Yes,1,Negative,Yes
2025-07-21 10:10:28,James,Sales,14.1,Yes,4,Very Positive,No
2025-07-19 02:35:28,Charlie,Technical Support,2.7,No,5,Neutral,No
2025-07-18 04:37:28,Michael,Billing,7.4,No,5,Very Positive,No
2025-07-21 01:01:28,Michael,Sales,3.9,Yes,4,Neutral,Yes
2025-07-15 14:44:28,Eli,Shipping,9.2,No,2,Positive,Yes
2025-07-24 20:34:28,Bob,Technical Support,3.8,Yes,3,Neutral,Yes
2025-07-21 06:32:28,James,Sales,12.8,No,1,Positive,No
2025-07-24 22:37:28,Alice,Sales,12.8,Yes,1,Neutral,Yes
2025-07-17 12:57:28,Alice,Technical Support,7.8,Yes,1,Negative,No
2025-07-22 04:04:28,Alice,Technical Support,14.6,Yes,3,Very Positive,No
2025-07-15 15:21:28,James,Technical Support,8.3,No,4,Negative,No
2025-07-21 05:03:28,Alice,Billing,4.4,Yes,3,Negative,Yes
2025-07-16 11:12:28,Charlie,Shipping,5.5,No,3,Negative,Yes
2025-07-21 01:26:28,Alice,Technical Support,3.2,Yes,5,Very Positive,Yes
2025-07-25 00:22:28,Michael,Sales,8.2,No,1,Positive,Yes
2025-07-15 07:02:28,Charlie,Billing,13.1,Yes,4,Very Negative,Yes
2025-07-21 04:50:28,Michael,Billing,7.0,Yes,2,Very Positive,No
2025-07-19 08:01:28,Alice,Sales,10.9,No,4,Very Positive,Yes
2025-07-24 02:30:28,James,Billing,8.8,Yes,2,Very Positive,No
2025-07-11 23:48:28,Diana,Billing,8.0,Yes,2,Negative,No
2025-07-24 00:39:28,John,Shipping,11.6,No,2,Neutral,Yes
2025-07-17 11:27:28,Charlie,Sales,5.2,No,5,Negative,Yes
2025-07-24 05:06:28,John,Shipping,12.7,Yes,3,Positive,No
2025-07-19 08:13:28,James,Technical Support,11.3,Yes,2,Neutral,No
2025-07-19 02:08:28,Bob,Shipping,11.8,No,4,Positive,Yes
2025-07-15 11:33:28,James,Billing,3.9,No,4,Very Negative,Yes
2025-07-21 02:51:28,Charlie,Technical Support,11.1,Yes,1,Very Negative,Yes
2025-07-22 09:12:28,John,Shipping,2.8,No,4,Very Positive,No
2025-07-20 00:42:28,Diana,Shipping,10.5,No,4,Very Positive,Yes
2025-07-12 02:50:28,Michael,Sales,14.2,Yes,3,Neutral,Yes
2025-07-14 17:20:28,Charlie,Shipping,8.4,Yes,1,Very Positive,Yes
2025-07-22 02:47:28,Anna,Billing,10.2,Yes,2,Negative,Yes
2025-07-17 10:37:28,Bob,Billing,5.8,Yes,4,Very Negative,Yes
2025-07-23 03:07:28,Michael,Sales,9.7,Yes,2,Very Negative,No
2025-07-17 06:14:28,Charlie,Billing,8.2,No,4,Very Negative,No
2025-07-13 15:28:28,Michael,Technical Support,15.0,Yes,5,Neutral,No
2025-07-13 23:26:28,Alice,Shipping,10.2,No,4,Very Positive,Yes
2025-07-19 16:40:28,Charlie,Sales,8.2,Yes,5,Very Positive,Yes
2025-07-21 07:36:28,John,Sales,6.4,No,5,Very Negative,Yes
2025-07-20 02:06:28,Alice,Shipping,6.3,No,3,Negative,Yes
2025-07-18 14:02:28,Michael,Sales,13.0,Yes,4,Very Negative,No
2025-07-17 00:33:28,Diana,Shipping,3.0,Yes,4,Very Negative,No
2025-07-15 19:11:28,Anna,Billing,10.0,Yes,4,Negative,Yes
2025-07-18 21:06:28,Bob,Billing,10.8,Yes,1,Very Positive,Yes
2025-07-14 19:27:28,Charlie,Sales,8.6,Yes,2,Very Positive,No
2025-07-24 00:28:28,Eli,Technical Support,14.7,Yes,5,Neutral,Yes
2025-07-11 10:20:28,Alice,Shipping,4.2,No,5,Very Positive,Yes
2025-07-18 09:09:28,James,Billing,7.4,Yes,1,Very Negative,Yes
2025-07-15 06:15:28,Michael,Shipping,12.1,No,5,Neutral,Yes
2025-07-18 21:32:28,John,Technical Support,14.8,Yes,3,Very Positive,No
2025-07-15 22:54:28,John,Shipping,4.0,Yes,5,Negative,No
2025-07-19 17:42:28,James,Shipping,4.8,No,2,Negative,No
2025-07-14 12:11:28,James,Shipping,4.2,Yes,1,Very Negative,Yes
2025-07-16 00:42:28,Michael,Technical Support,3.7,No,3,Neutral,No
2025-07-11 05:50:28,Alice,Technical Support,13.7,Yes,4,Positive,Yes
2025-07-16 18:46:28,Eli,Sales,14.8,Yes,3,Neutral,Yes
2025-07-11 13:54:28,Anna,Technical Support,3.2,No,4,Negative,Yes
2025-07-23 23:58:28,Charlie,Billing,6.8,Yes,1,Very Positive,Yes
2025-07-22 19:35:28,Michael,Billing,7.3,No,4,Very Negative,No
2025-07-25 01:01:28,Diana,Billing,8.2,Yes,1,Very Negative,No
2025-07-21 08:36:28,Diana,Shipping,9.7,Yes,1,Negative,No
2025-07-24 02:44:28,Bob,Sales,9.6,Yes,5,Very Negative,Yes
2025-07-13 04:19:28,James,Sales,13.7,No,2,Positive,Yes
2025-07-22 05:45:28,James,Shipping,2.9,No,1,Very Positive,No
2025-07-20 07:44:28,John,Technical Support,10.6,Yes,1,Very Negative,No
2025-07-19 12:22:28,Michael,Billing,7.4,Yes,4,Very Positive,No
2025-07-24 20:01:28,Bob,Technical Support,10.1,Yes,1,Negative,No
2025-07-15 20:37:28,John,Technical Support,9.8,No,1,Very Positive,Yes
2025-07-11 15:41:28,Bob,Sales,7.3,No,1,Very Negative,No
2025-07-23 08:20:28,Eli,Technical Support,13.5,No,4,Very Negative,Yes
2025-07-15 18:21:28,Alice,Shipping,10.4,No,2,Neutral,Yes
2025-07-17 19:06:28,Michael,Shipping,9.0,Yes,3,Neutral,Yes
2025-07-15 07:33:28,Eli,Sales,4.3,No,4,Negative,Yes
2025-07-22 06:39:28,Alice,Billing,10.8,Yes,4,Negative,Yes
2025-07-17 11:09:28,Anna,Shipping,8.7,Yes,4,Very Positive,Yes
2025-07-16 07:22:28,Anna,Sales,8.3,Yes,4,Negative,Yes
2025-07-12 02:44:28,Michael,Technical Support,13.7,Yes,2,Neutral,No
2025-07-13 02:25:28,Charlie,Billing,10.5,No,2,Neutral,Yes
2025-07-20 01:35:28,Charlie,Sales,13.3,No,3,Very Positive,Yes
2025-07-24 20:52:28,Anna,Billing,8.5,Yes,2,Very Positive,Yes
2025-07-19 16:50:28,Eli,Shipping,6.3,No,1,Very Positive,Yes
2025-07-21 06:37:28,Anna,Shipping,5.6,No,2,Positive,No
2025-07-16 15:24:28,Diana,Shipping,13.3,Yes,3,Negative,Yes
2025-07-24 20:26:28,Charlie,Shipping,9.0,No,1,Very Negative,Yes
2025-07-14 07:52:28,Eli,Shipping,5.1,Yes,3,Very Negative,No
2025-07-12 02:37:28,John,Technical Support,13.6,Yes,3,Very Positive,No
2025-07-12 15:10:28,James,Shipping,6.7,Yes,3,Very Negative,No
2025-07-14 06:19:28,Anna,Sales,5.4,Yes,5,Very Positive,No
2025-07-18 03:43:28,Anna,Technical Support,3.5,No,2,Negative,Yes
2025-07-24 04:55:28,Diana,Shipping,6.3,No,4,Negative,No
2025-07-21 19:54:28,Diana,Shipping,5.8,Yes,4,Neutral,No
2025-07-20 02:07:28,Alice,Shipping,6.2,Yes,1,Negative,No
2025-07-21 23:28:28,James,Technical Support,11.1,No,5,Neutral,Yes
2025-07-20 13:38:28,Diana,Billing,13.9,Yes,1,Neutral,Yes
2025-07-15 01:59:28,Charlie,Billing,8.8,No,1,Positive,No
2025-07-23 06:21:28,Alice,Technical Support,14.6,Yes,5,Neutral,Yes
2025-07-16 20:51:28,Eli,Sales,13.9,Yes,4,Very Positive,No
2025-07-13 02:25:28,Charlie,Billing,10.7,Yes,5,Very Negative,No
2025-07-21 13:27:28,Alice,Shipping,10.2,Yes,5,Negative,No
2025-07-21 03:00:28,Michael,Shipping,8.1,Yes,3,Very Positive,No
2025-07-20 07:28:28,Michael,Shipping,3.4,No,1,Neutral,No
2025-07-23 11:50:28,Michael,Technical Support,7.2,No,3,Neutral,No
2025-07-14 08:29:28,Diana,Technical Support,13.5,No,1,Very Negative,No
2025-07-22 10:19:28,Anna,Sales,9.7,Yes,5,Very Positive,No
2025-07-17 19:01:28,Anna,Technical Support,3.7,No,3,Very Negative,No
2025-07-16 08:34:28,Diana,Sales,14.0,No,2,Very Negative,Yes
2025-07-13 22:36:28,Anna,Technical Support,5.0,Yes,2,Very Positive,No
2025-07-21 21:25:28,Bob,Sales,7.1,Yes,5,Negative,No
2025-07-23 23:44:28,Charlie,Billing,3.5,Yes,3,Neutral,No
2025-07-20 06:40:28,James,Sales,6.5,Yes,2,Neutral,Yes
2025-07-14 23:37:28,Bob,Technical Support,8.2,Yes,2,Positive,Yes
2025-07-19 11:08:28,Eli,Sales,3.0,No,5,Negative,Yes
2025-07-13 18:15:28,Diana,Billing,12.5,Yes,4,Negative,Yes
2025-07-17 06:25:28,Charlie,Shipping,3.8,No,4,Negative,No
2025-07-21 07:50:28,James,Shipping,13.0,Yes,1,Positive,Yes
2025-07-19 05:17:28,John,Shipping,14.4,Yes,2,Very Negative,No
2025-07-14 05:46:28,Anna,Sales,6.5,Yes,5,Very Negative,No
2025-07-11 13:03:28,Bob,Billing,3.4,No,4,Positive,Yes
2025-07-15 00:27:28,John,Technical Support,10.7,Yes,1,Neutral,Yes
2025-07-15 01:45:28,Diana,Technical Support,2.2,No,1,Very Positive,Yes
2025-07-24 20:04:28,Alice,Sales,10.0,Yes,1,Very Positive,No
2025-07-15 05:07:28,Alice,Billing,9.4,No,2,Negative,No
2025-07-22 13:51:28,Michael,Sales,10.6,Yes,2,Very Positive,Yes
2025-07-23 20:05:28,Bob,Technical Support,11.3,No,4,Negative,Yes
2025-07-18 14:31:28,John,Sales,9.1,Yes,3,Negative,Yes
2025-07-11 04:59:28,Michael,Sales,12.9,No,4,Neutral,Yes
2025-07-20 06:48:28,Eli,Billing,7.4,Yes,2,Very Negative,Yes
2025-07-14 08:57:28,Michael,Shipping,6.2,No,3,Neutral,Yes
2025-07-16 22:03:28,John,Billing,9.0,No,5,Neutral,Yes
2025-07-17 07:53:28,Alice,Billing,10.2,No,2,Very Positive,No
2025-07-20 07:35:28,Michael,Sales,9.2,No,3,Very Positive,No
2025-07-18 17:10:28,Diana,Billing,4.5,No,5,Very Positive,Yes
2025-07-14 06:02:28,Bob,Billing,8.5,No,2,Very Negative,No
2025-07-17 22:20:28,Alice,Sales,10.8,No,5,Positive,No
2025-07-13 13:29:28,Bob,Technical Support,5.8,Yes,5,Neutral,No
2025-07-14 20:26:28,Alice,Shipping,6.8,No,2,Negative,Yes
2025-07-17 21:01:28,Eli,Sales,2.6,No,3,Negative,No
2025-07-24 08:46:28,John,Technical Support,6.4,No,4,Positive,No
2025-07-13 20:48:28,John,Sales,10.7,Yes,5,Neutral,No
2025-07-16 06:22:28,Anna,Technical Support,12.6,Yes,2,Neutral,No
2025-07-18 04:45:28,John,Sales,8.7,No,5,Negative,Yes
2025-07-11 22:13:28,Michael,Sales,4.1,Yes,5,Very Positive,No
2025-07-16 06:20:28,James,Billing,6.3,Yes,4,Negative,Yes
2025-07-18 03:45:28,Anna,Technical Support,12.6,Yes,2,Positive,No
2025-07-23 06:04:28,Alice,Technical Support,10.5,No,2,Positive,No
2025-07-13 19:10:28,John,Technical Support,2.9,Yes,3,Very Negative,No
2025-07-12 04:30:28,John,Shipping,8.5,Yes,2,Very Positive,No
2025-07-13 11:24:28,Charlie,Technical Support,7.2,Yes,2,Very Positive,Yes
2025-07-20 06:19:28,Anna,Sales,2.3,Yes,5,Neutral,Yes
2025-07-24 03:49:28,John,Billing,2.7,Yes,5,Very Negative,Yes
2025-07-21 12:24:28,John,Sales,4.8,No,2,Very Positive,Yes
2025-07-15 12:00:28,Michael,Technical Support,5.5,No,1,Positive,Yes
2025-07-15 23:26:28,Bob,Technical Support,13.5,No,4,Positive,No
2025-07-24 09:18:28,James,Shipping,14.7,No,5,Very Positive,Yes
2025-07-19 01:46:28,Anna,Sales,8.8,No,5,Positive,Yes
2025-07-17 19:59:28,Michael,Shipping,6.3,Yes,3,Positive,Yes
2025-07-12 18:16:28,Bob,Billing,7.3,No,2,Neutral,Yes
2025-07-11 14:38:28,Charlie,Sales,9.2,No,5,Very Negative,No
2025-07-19 03:08:28,Michael,Billing,14.8,No,3,Negative,Yes
2025-07-24 11:32:28,Alice,Sales,4.0,Yes,3,Neutral,No
2025-07-11 19:03:28,Diana,Billing,12.2,No,3,Negative,No
2025-07-25 02:55:28,Anna,Billing,3.6,No,4,Very Negative,Yes
2025-07-12 13:04:28,Eli,Sales,9.9,No,1,Very Positive,Yes
2025-07-19 02:37:28,Charlie,Shipping,9.7,Yes,5,Neutral,Yes
2025-07-11 15:56:28,John,Sales,8.6,Yes,4,Neutral,Yes
2025-07-12 11:08:28,Alice,Sales,2.3,No,4,Very Positive,Yes
2025-07-18 16:40:28,John,Shipping,9.3,No,3,Very Negative,No
2025-07-15 13:41:28,Eli,Sales,12.3,No,4,Positive,No
2025-07-21 17:23:28,Diana,Sales,10.9,No,1,Negative,Yes
2025-07-13 03:20:28,Diana,Shipping,9.6,Yes,3,Negative,Yes
2025-07-11 07:12:28,Anna,Shipping,11.6,No,4,Negative,No
2025-07-19 12:55:28,Alice,Shipping,8.9,Yes,4,Negative,No
2025-07-16 11:46:28,James,Technical Support,9.1,Yes,1,Positive,Yes
2025-07-24 13:33:28,Bob,Technical Support,4.4,Yes,1,Very Negative,No
2025-07-21 23:11:28,Anna,Technical Support,3.2,No,2,Neutral,No
2025-07-13 22:34:28,Eli,Sales,8.9,No,2,Positive,No
2025-07-21 15:26:28,Alice,Sales,8.3,Yes,3,Very Positive,Yes
2025-07-14 15:58:28,James,Sales,5.1,Yes,1,Very Positive,Yes
2025-07-23 20:35:28,Bob,Sales,4.2,No,3,Very Positive,Yes
2025-07-24 20:59:28,Anna,Sales,4.2,Yes,4,Very Negative,Yes
2025-07-23 09:27:28,Anna,Technical Support,6.1,Yes,2,Positive,Yes
2025-07-24 07:09:28,Alice,Shipping,12.6,No,2,Very Positive,No
2025-07-20 21:05:28,Eli,Sales,13.4,No,1,Very Positive,Yes
2025-07-17 10:18:28,Bob,Shipping,14.7,No,3,Positive,No
2025-07-24 07:15:28,Michael,Shipping,6.0,Yes,2,Neutral,Yes
